t,e,u,w0,w1,w2,w3,y, ,r: 1, Kp: 100, Ti: 0, Td: 0
0.298000,0.797733,79.773255,4812.817605,4771.098392,4729.268625,4687.331842,0.204067
0.300000,0.795933,79.593328,4854.422765,4812.817605,4771.098392,4729.268625,0.205861
0.302000,0.794139,79.413869,4895.910414,4854.422765,4812.817605,4771.098392,0.207651
0.304000,0.792349,79.234892,4937.277135,4895.910414,4854.422765,4812.817605,0.209436
0.306000,0.790564,79.056412,4978.519553,4937.277135,4895.910414,4854.422765,0.211216
0.308000,0.788784,78.878445,5019.634333,4978.519553,4937.277135,4895.910414,0.212990
0.310000,0.787010,78.701004,5060.618181,5019.634333,4978.519553,4937.277135,0.214759
0.312000,0.785241,78.524104,5101.467845,5060.618181,5019.634333,4978.519553,0.216522
0.314000,0.783478,78.347760,5142.180113,5101.467845,5060.618181,5019.634333,0.218280
0.316000,0.781720,78.171985,5182.751816,5142.180113,5101.467845,5060.618181,0.220032
0.318000,0.779968,77.996793,5223.179824,5182.751816,5142.180113,5101.467845,0.221778
0.320000,0.778222,77.822199,5263.461049,5223.179824,5182.751816,5142.180113,0.223518
0.322000,0.776482,77.648215,5303.592443,5263.461049,5223.179824,5182.751816,0.225251
0.324000,0.774749,77.474855,5343.571001,5303.592443,5263.461049,5223.179824,0.226979
0.326000,0.773021,77.302132,5383.393757,5343.571001,5303.592443,5263.461049,0.228699
0.328000,0.771301,77.130059,5423.057788,5383.393757,5343.571001,5303.592443,0.230414
0.330000,0.769586,76.958649,5462.560210,5423.057788,5383.393757,5343.571001,0.232121
0.332000,0.767879,76.787914,5501.898180,5462.560210,5423.057788,5383.393757,0.233821
0.334000,0.766179,76.617868,5541.068899,5501.898180,5462.560210,5423.057788,0.235515
0.336000,0.764485,76.448522,5580.069605,5541.068899,5501.898180,5462.560210,0.237201
0.338000,0.762799,76.279888,5618.897578,5580.069605,5541.068899,5501.898180,0.238880
0.340000,0.761120,76.111979,5657.550139,5618.897578,5580.069605,5541.068899,0.240552
0.342000,0.759448,75.944805,5696.024651,5657.550139,5618.897578,5580.069605,0.242216
0.344000,0.757784,75.778380,5734.318516,5696.024651,5657.550139,5618.897578,0.243873
0.346000,0.756127,75.612714,5772.429176,5734.318516,5696.024651,5657.550139,0.245522
0.348000,0.754478,75.447818,5810.354116,5772.429176,5734.318516,5696.024651,0.247163
0.350000,0.752837,75.283704,5848.090859,5810.354116,5772.429176,5734.318516,0.248796
0.352000,0.751204,75.120382,5885.636969,5848.090859,5810.354116,5772.429176,0.250421
0.354000,0.749579,74.957864,5922.990051,5885.636969,5848.090859,5810.354116,0.252038
0.356000,0.747962,74.796159,5960.147751,5922.990051,5885.636969,5848.090859,0.253647
0.358000,0.746353,74.635278,5997.107752,5960.147751,5922.990051,5885.636969,0.255248
0.360000,0.744752,74.475231,6033.867780,5997.107752,5960.147751,5922.990051,0.256840
0.362000,0.743160,74.316029,6070.425599,6033.867780,5997.107752,5960.147751,0.258423
0.364000,0.741577,74.157681,6106.779016,6070.425599,6033.867780,5997.107752,0.259998
0.366000,0.740002,74.000196,6142.925873,6106.779016,6070.425599,6033.867780,0.261564
0.368000,0.738436,73.843585,6178.864056,6142.925873,6106.779016,6070.425599,0.263121
0.370000,0.736879,73.687857,6214.591489,6178.864056,6142.925873,6106.779016,0.264670
0.372000,0.735330,73.533020,6250.106134,6214.591489,6178.864056,6142.925873,0.266209
0.374000,0.733791,73.379085,6285.405994,6250.106134,6214.591489,6178.864056,0.267739
